file_path,class_name,class_id,parent_folder,subclass,split
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0011.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0001.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0029.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0031.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0008.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0001.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0003.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0013.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0049.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0005.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0006.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0004.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0004.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0041.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0033.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0048.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0045.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0044.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0010.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0022.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0046.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0035.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0025.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0019.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0040.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0020.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0037.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0015.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0034.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0018.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0014.jpg,Breast Cancer,2,Breast Cancer,breast_benign,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0024.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,train
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0021.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0043.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0018.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0047.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0020.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0007.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0021.jpg,Breast Cancer,2,Breast Cancer,breast_benign,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0037.jpg,Breast Cancer,2,Breast Cancer,breast_benign,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0048.jpg,Breast Cancer,2,Breast Cancer,breast_benign,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0032.jpg,Breast Cancer,2,Breast Cancer,breast_benign,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0009.jpg,Breast Cancer,2,Breast Cancer,breast_benign,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0045.jpg,Breast Cancer,2,Breast Cancer,breast_benign,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0050.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0034.jpg,Breast Cancer,2,Breast Cancer,breast_benign,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0015.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,val
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0028.jpg,Breast Cancer,2,Breast Cancer,breast_benign,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0019.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0044.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0013.jpg,Breast Cancer,2,Breast Cancer,breast_benign,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0023.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0030.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0046.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0002.jpg,Breast Cancer,2,Breast Cancer,breast_benign,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0010.jpg,Breast Cancer,2,Breast Cancer,breast_benign,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0041.jpg,Breast Cancer,2,Breast Cancer,breast_benign,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0009.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0039.jpg,Breast Cancer,2,Breast Cancer,breast_benign,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0033.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_malignant\breast_malignant_0036.jpg,Breast Cancer,2,Breast Cancer,breast_malignant,test
c:\IBM Quantathon\Dataset\Multi Cancer\Breast Cancer\breast_benign\breast_benign_0017.jpg,Breast Cancer,2,Breast Cancer,breast_benign,test
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0044.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0040.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0013.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0003.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0005.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0047.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0032.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0012.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0003.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0017.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0031.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0011.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0006.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0043.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0008.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0037.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0026.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0034.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0035.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0016.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0036.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0020.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0042.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0028.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0037.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0039.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0038.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0045.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0013.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0043.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0010.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0002.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0044.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0038.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0037.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0002.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0038.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0032.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0048.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0026.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0028.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0036.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0040.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0001.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0033.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0027.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0005.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0050.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0020.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0017.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0004.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0013.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0015.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0029.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0009.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0025.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0035.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0025.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0036.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0038.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0046.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0045.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0049.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0019.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0015.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0020.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0031.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0013.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0045.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0036.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0041.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0034.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0017.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0023.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0021.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0029.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0021.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0001.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0015.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0027.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0028.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0049.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0016.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0035.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0047.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0033.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0023.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0021.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0025.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0016.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0007.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0026.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0018.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0010.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0050.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0045.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0023.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0029.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0040.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_dyk\cervix_dyk_0014.jpg,Cervical Cancer,3,Cervical Cancer,cervix_dyk,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0043.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_koc\cervix_koc_0047.jpg,Cervical Cancer,3,Cervical Cancer,cervix_koc,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_sfi\cervix_sfi_0042.jpg,Cervical Cancer,3,Cervical Cancer,cervix_sfi,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0042.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_pab\cervix_pab_0012.jpg,Cervical Cancer,3,Cervical Cancer,cervix_pab,train
c:\IBM Quantathon\Dataset\Multi Cancer\Cervical Cancer\cervix_mep\cervix_mep_0027.jpg,Cervical Cancer,3,Cervical Cancer,cervix_mep,train
